0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1164.0,7.0,0.0005109889898449183,0.0006157610914669931,0.0010490324348211288,0.00048769538989290595,0.0011933493660762906,0.001161816413514316,0.00036374680348671973,0.9430264830589294,0.0004897185717709363,0.000572839577216655,0.05052865669131279,0.008386222645640373,0.00022085053205955774,0.0030027905013412237,0.00019145620171912014,0.0729445219039917,0.00024279128410853446,0.00034480163594707847,0.9129437208175659,0.00137655611615628,0.0003462723398115486,7.0,7.0,1.0,1.0,0.0
1165.0,7.0,4.032107972307131e-05,5.4013329645385966e-05,0.00012081192107871175,6.726916035404429e-05,7.207965245470405e-05,0.0001022513970383443,0.00010365866910433397,0.9967028498649597,2.2263273422140628e-05,7.365531200775877e-05,0.0026408026460558176,0.0001867889950517565,1.7341706552542746e-05,0.0005380472866818309,0.0030819526873528957,0.0016571030719205737,0.0014790029963478446,0.0004945766995660961,0.9923356175422668,1.5308760339394212e-05,0.00019424983474891633,7.0,7.0,1.0,1.0,0.0
1166.0,7.0,3.4527445677667856e-05,4.695513052865863e-05,7.032698340481147e-05,4.838178938371129e-05,5.693628918379545e-05,0.00010814576671691611,3.688690048875287e-05,0.9979259967803955,2.214513733633794e-05,5.496483572642319e-05,0.0015946871135383844,0.0027139850426465273,0.00013447058154270053,0.01769217662513256,0.043881118297576904,0.0062544201500713825,0.05190341919660568,0.00040858061402104795,0.8765160441398621,0.00030846503796055913,0.0001872772118076682,7.0,7.0,1.0,1.0,0.0
1167.0,7.0,6.591429155378137e-06,1.1355694368830882e-05,1.4653725884272717e-05,1.1079266187152825e-05,1.99706555576995e-05,2.2923255528439768e-05,1.0101677617058158e-05,0.9991769194602966,6.303823738562642e-06,1.1653070032480173e-05,0.0007083815871737897,5.738605614169501e-05,1.1518318387970794e-05,0.00013539248902816325,0.00019351141236256808,0.013015806674957275,0.0004921198706142604,9.25137719605118e-05,0.9859628081321716,1.1134176020277664e-05,2.7840951588586904e-05,7.0,7.0,1.0,1.0,0.0
1168.0,7.0,2.191229759773705e-05,3.283169644419104e-05,3.547218511812389e-05,3.5730525269173086e-05,5.155613325769082e-05,3.1248910090653226e-05,2.0033718101331033e-05,0.9986701011657715,1.7525924704386853e-05,4.1604282159823924e-05,0.0010419964091852307,5.697651886293897e-06,7.146888378883887e-07,1.069173049472738e-05,2.5713590730447322e-05,3.145751543343067e-05,7.141581590985879e-05,2.1159148673177697e-05,0.9997751116752625,4.075927790836431e-05,1.7204318282892928e-05,7.0,7.0,1.0,1.0,0.0
1169.0,7.0,2.2397376596927643e-05,3.2261541491607204e-05,3.1059549655765295e-05,2.936343298642896e-05,6.0720485635101795e-05,3.909604129148647e-05,2.454672721796669e-05,0.998877227306366,1.70483544934541e-05,3.048251528525725e-05,0.000835804152302444,2.6786474336404353e-06,1.8994687707163393e-06,2.1168330022192094e-06,8.536825043847784e-05,0.015181840397417545,0.0031227986328303814,7.358855782513274e-06,0.9815889596939087,3.801530965574784e-06,3.0497142233798513e-06,7.0,7.0,1.0,1.0,0.0
1170.0,7.0,0.0003027461061719805,0.0005022002733312547,0.0005756194586865604,0.00018284951511304826,0.0005730738630518317,0.0005625483463518322,0.002130866050720215,0.4702765643596649,0.0003407227050047368,0.0006896214908920228,0.5238631963729858,0.0011538733961060643,0.0005094702355563641,0.03536734730005264,0.0008260454633273184,0.004884675610810518,0.01685350388288498,0.801504373550415,0.13748307526111603,0.00029354175785556436,0.0011241735192015767,10.0,6.0,1.0,0.0,1.0
1171.0,7.0,1.4279974493547343e-05,3.068771547987126e-05,5.189564035390504e-05,2.1538524379138835e-05,5.6263786973431706e-05,3.8436613976955414e-05,1.849147338361945e-05,0.9988296627998352,1.0341603228880558e-05,2.176576708734501e-05,0.0009066271595656872,0.00014919722161721438,2.419609882053919e-05,0.005862340796738863,0.0003058800648432225,0.008515610359609127,0.0007427454111166298,9.45134597714059e-05,0.9842374920845032,2.0898702132399194e-05,4.706690015154891e-05,7.0,7.0,1.0,1.0,0.0
1172.0,7.0,3.673658284242265e-05,5.34759383299388e-05,6.249664147617295e-05,7.245465531013906e-05,8.569570491090417e-05,5.478910679812543e-05,4.983497638022527e-05,0.9982755184173584,3.3885797165567055e-05,5.020323442295194e-05,0.0012248791754245758,1.2866640645370353e-05,1.5791079931659624e-05,0.0025278995744884014,0.0014396787155419588,0.0052390312775969505,0.0022763547021895647,6.534549902426079e-05,0.9881717562675476,1.4073274542170111e-05,0.00023729048552922904,7.0,7.0,1.0,1.0,0.0
1173.0,7.0,0.0002616073761601001,0.0004806671931874007,0.0004809242091141641,0.0005650261300615966,0.000622678897343576,0.0012432686053216457,0.0005629151128232479,0.844101071357727,0.00031092698918655515,0.00039620191091671586,0.15097470581531525,0.0057150269858539104,0.00023160244745668024,0.03518005833029747,0.016226598992943764,0.3844510614871979,0.08713605999946594,0.028064657002687454,0.43367066979408264,0.005194510333240032,0.004129705019295216,7.0,7.0,1.0,1.0,0.0
1174.0,7.0,0.00016223598504438996,0.00019379552395548671,0.0001580690295668319,0.00015399474068544805,0.000330125680193305,0.00020287120423745364,0.00016133430472109467,0.9946517944335938,0.0001290649815928191,0.00020562054123729467,0.003651030594483018,1.29872557863564e-06,1.3420661559848668e-07,1.1343162441335153e-05,8.505399478053732e-07,0.0012950579402968287,1.8906755940406583e-05,1.7211678482453863e-07,0.9986711740493774,4.3545773564801493e-07,7.158618018365814e-07,7.0,7.0,1.0,1.0,0.0
1175.0,7.0,2.904621032939758e-05,4.286443436285481e-05,3.721044777194038e-05,4.278658889234066e-05,5.392574894358404e-05,9.407328616362065e-05,3.925161581719294e-05,0.9977797865867615,2.2447460651164874e-05,4.968227949575521e-05,0.0018088739598169923,5.94405662468489e-07,2.0319812676916627e-07,4.304634444451949e-07,1.3042119917372474e-06,7.984145486261696e-05,1.0819843737408519e-05,2.5291961947004893e-07,0.9999055862426758,3.2982435982376046e-07,7.119479050743394e-07,7.0,7.0,1.0,1.0,0.0
1176.0,7.0,3.1300172850023955e-05,4.3967222154606134e-05,6.1001363064860925e-05,5.023134872317314e-05,6.292748730629683e-05,5.8611029089661315e-05,3.964398638345301e-05,0.9987841248512268,2.777752888505347e-05,4.3449646909721196e-05,0.0007970328442752361,0.00017076957738026977,5.381084974942496e-06,1.2607878488779534e-05,2.988290179928299e-05,0.0002637631550896913,7.716230902587995e-05,1.3293227311805822e-05,0.9991652965545654,5.113766292197397e-06,0.00025672887568362057,7.0,7.0,1.0,1.0,0.0
1177.0,7.0,7.672536594327539e-05,7.869826367823407e-05,7.754262333037332e-05,7.086780533427373e-05,9.867228072835132e-05,9.27979635889642e-05,7.636781083419919e-05,0.997607946395874,5.2934065024601296e-05,8.649332448840141e-05,0.0016809734515845776,1.791123281691398e-06,7.033931126443349e-08,1.0554493883319083e-06,1.1783976816559516e-07,7.15384248906048e-06,3.895451072821743e-07,1.2400886362229357e-07,0.9999879598617554,3.806356403401878e-07,9.689487114883377e-07,7.0,7.0,1.0,1.0,0.0
1178.0,7.0,2.29040342674125e-05,3.827825275948271e-05,4.504670505411923e-05,2.8924818252562545e-05,4.324483234086074e-05,5.4401149100158364e-05,3.3049818739527836e-05,0.9986304044723511,1.9341907318448648e-05,3.562046913430095e-05,0.0010487640975043178,0.00010488985572010279,0.00016670690092723817,0.005758948624134064,0.0006266527343541384,0.018414488062262535,0.0010309228673577309,0.0011607020860537887,0.9720637798309326,0.0005055223009549081,0.00016745179891586304,7.0,7.0,1.0,1.0,0.0
1179.0,7.0,3.487363937892951e-05,6.539861351484433e-05,4.4480402721092105e-05,5.1988285122206435e-05,7.644741708645597e-05,7.001995982136577e-05,4.7168865421554074e-05,0.9986145496368408,2.5807832571445033e-05,4.294462996767834e-05,0.0009263296378776431,2.1254180637697573e-08,1.6295897964369033e-08,4.3052733644799446e-07,2.5755139176908415e-06,1.4113763427303638e-05,6.109721289249137e-05,2.678020223356725e-07,0.999921441078186,6.9837180483034444e-09,5.974472827574573e-08,7.0,7.0,1.0,1.0,0.0
1180.0,7.0,5.977219552733004e-05,9.685750410426408e-05,8.866268763085827e-05,6.951433169888332e-05,0.0001181971310870722,8.449641609331593e-05,6.706974818371236e-05,0.9979097247123718,4.335906123742461e-05,9.064986807061359e-05,0.0013716397807002068,8.146922482410446e-06,1.9010253708984237e-06,1.90793343790574e-05,1.1457523214630783e-05,8.241388422902673e-05,3.5532244510250166e-05,5.046175829193089e-06,0.9998297691345215,6.031558541508275e-07,6.021274202794302e-06,7.0,7.0,1.0,1.0,0.0
1181.0,7.0,2.6737578082247637e-05,2.9545208235504106e-05,3.0317587516037747e-05,3.7241727113723755e-05,5.435071579995565e-05,3.068054866162129e-05,2.3259339286596514e-05,0.9992043375968933,1.6224881619564258e-05,3.482262764009647e-05,0.000512512109708041,7.0942060119705275e-06,3.2132390970218694e-06,0.00010257551912218332,3.2992618798743933e-05,8.683648047735915e-05,0.005167828872799873,5.246557066129753e-06,0.9945774078369141,4.251312475389568e-06,1.251640060218051e-05,7.0,7.0,1.0,1.0,0.0
1182.0,7.0,0.000284432404441759,0.0004150922177359462,0.00029728232766501606,0.0003023358294740319,0.0004220694536343217,0.0004902294022031128,0.00029488783911801875,0.9809943437576294,0.0002240567991975695,0.00028101171483285725,0.01599433459341526,6.716093048453331e-05,2.7088940441899467e-06,7.039908814476803e-05,7.106466364348307e-05,1.6857844457263127e-05,6.0508420574478805e-05,6.215817393240286e-06,0.9996868371963501,6.41850692773005e-06,1.1871533388330135e-05,7.0,7.0,1.0,1.0,0.0
1183.0,7.0,1.9671520931296982e-05,2.272801248182077e-05,2.5158384232781827e-05,3.227727938792668e-05,3.549467874108814e-05,2.500894697732292e-05,2.074481380986981e-05,0.9990614056587219,1.404173053742852e-05,2.0268495063646697e-05,0.0007232511998154223,3.241929516661912e-05,9.27542077988619e-06,3.9984101022128016e-05,0.0001609134196769446,5.645119017572142e-05,0.003178536659106612,3.131703124381602e-05,0.9958770275115967,0.0004608305753208697,0.00015326215361710638,7.0,7.0,1.0,1.0,0.0
1184.0,7.0,0.00015705391706433147,0.00021721508528571576,0.0002040577819570899,0.00021852240024600178,0.000246917741606012,0.00021588696108665317,0.0001609332684893161,0.993519127368927,0.0001024423327180557,0.00020061903342138976,0.004757129121571779,6.70994704705663e-05,1.258350948774023e-05,3.096657746937126e-05,0.00019252218771725893,0.0009280884405598044,0.001376398024149239,6.994436989771202e-05,0.997261643409729,6.548229521285975e-06,5.422710091806948e-05,7.0,7.0,1.0,1.0,0.0
1185.0,7.0,0.0004748482024297118,0.0005826596170663834,0.0002937798562925309,0.00036666193045675755,0.0007523170206695795,0.0007329888758249581,0.0003795292868744582,0.5888081192970276,0.0007154611521400511,0.0008927929447963834,0.40600085258483887,1.2729360605590045e-05,5.123447408550419e-06,2.3517583031207323e-05,0.00039703509537503123,0.001142455032095313,0.0010767350904643536,5.1658294978551567e-05,0.9972652196884155,1.923044146678876e-05,6.246129032660974e-06,7.0,7.0,1.0,1.0,0.0
1186.0,7.0,2.084671905322466e-05,2.7885376766789705e-05,2.932907773356419e-05,3.1943072826834396e-05,5.050593608757481e-05,3.820646452368237e-05,2.2268784960033372e-05,0.9990758895874023,1.6879208487807773e-05,3.1859501177677885e-05,0.0006544876378029585,4.299536016105776e-08,3.040732110548561e-08,2.745489382505184e-07,2.25158555622329e-06,3.2767063657956896e-06,2.436506110825576e-05,9.282385349251854e-08,0.9999693632125854,1.1577630409931317e-08,2.7411439873503696e-07,7.0,7.0,1.0,1.0,0.0
1187.0,7.0,0.0001887866819743067,0.00022576111950911582,0.00019769945356529206,0.00019774073734879494,0.00039917821413837373,0.0004350385570432991,0.00024365453282371163,0.9799946546554565,0.0001534682814963162,0.00026834377786144614,0.01769568957388401,0.00020279758609831333,6.0044123529223725e-05,0.0008901243563741446,0.0006285717245191336,0.0006859026616439223,0.14145098626613617,0.00018355969223193824,0.8558491468429565,1.0339939763071015e-05,3.846636900561862e-05,7.0,7.0,1.0,1.0,0.0
1188.0,7.0,7.998233922990039e-05,0.00013492986909113824,0.0002399105142103508,0.00012560520553961396,0.00020645181939471513,0.00012607191456481814,0.00017711077816784382,0.9970571994781494,6.22844891040586e-05,0.00010221783304587007,0.001688232645392418,7.597397200242995e-08,4.1693951402521634e-08,3.7734741908934666e-07,1.6499529010616243e-05,4.5257474994286895e-05,2.8671101972577162e-05,3.8008893170626834e-06,0.9999052286148071,6.991524514887715e-08,5.448163520327398e-08,7.0,7.0,1.0,1.0,0.0
1189.0,7.0,0.00010053769074147567,0.00010723318700911477,0.00010184189886786044,0.0002237687149317935,0.00013012232375331223,9.572965791448951e-05,8.514274668414146e-05,0.9957510232925415,3.7806046748301014e-05,8.622002496849746e-05,0.0032805644441396,2.421067802060861e-05,1.033539683703566e-05,1.7801681678975e-05,0.00014994731463957578,5.457113275042502e-06,0.00012526499631348997,1.0901908353844192e-06,0.9996182918548584,5.0586227189342026e-06,4.254020313965157e-05,7.0,7.0,1.0,1.0,0.0
1190.0,7.0,0.0001382010814268142,0.0003590811393223703,0.0002153323293896392,0.0002448828308843076,0.00040323386201635003,0.002757125301286578,0.00017886988644022495,0.9621739983558655,0.00017007405404001474,0.0002479426912032068,0.033111244440078735,0.0010835890425369143,0.00917098205536604,0.001013224828056991,0.007169743999838829,0.010834460146725178,0.14778290688991547,0.0024382194969803095,0.8165674209594727,0.0005249910755082965,0.003414483740925789,7.0,7.0,1.0,1.0,0.0
1191.0,7.0,5.734939986723475e-05,7.308573549380526e-05,9.824888547882438e-05,6.944103370187804e-05,8.093024371191859e-05,0.00015912002709228545,4.52078711532522e-05,0.9972103238105774,2.9580374757642858e-05,7.42604534025304e-05,0.002102443715557456,0.0004510916769504547,0.00020034315821249038,0.0022755349054932594,0.014790761284530163,0.11239764094352722,0.0469561405479908,0.0002580213767942041,0.8222914338111877,8.649485243950039e-05,0.00029248135979287326,7.0,7.0,1.0,1.0,0.0
1192.0,7.0,6.734694034093991e-05,5.566016261582263e-05,9.652064909460023e-05,0.0002141126460628584,0.00016262599092442542,9.01127714314498e-05,5.964275624137372e-05,0.0021239700727164745,2.801815753628034e-05,0.00013219763059169054,0.9969697594642639,0.006759922951459885,0.00029821257339790463,0.005457692313939333,0.09802202880382538,0.009250801987946033,0.03238760307431221,0.013590077869594097,0.8307753801345825,0.00012810657790396363,0.003330207895487547,10.0,7.0,1.0,0.0,1.0
1193.0,7.0,2.410465276625473e-05,3.702147660078481e-05,4.4459724449552596e-05,2.9121938496246003e-05,5.7030003517866135e-05,4.002541027148254e-05,4.138201256864704e-05,0.992479681968689,2.6365187295596115e-05,5.047276135883294e-05,0.007170343305915594,0.00027135564596392214,1.3117416528984904e-05,0.000178120331838727,0.00012162783241365105,0.0008657841826789081,0.0034916354343295097,8.749085827730596e-05,0.9948669672012329,7.987426215549931e-05,2.399703771516215e-05,7.0,7.0,1.0,1.0,0.0
1194.0,7.0,0.0006820557173341513,0.0002727781829889864,0.00014156539691612124,0.0001006649254122749,0.00016321575094480067,0.00010623822163324803,0.0001514580362709239,0.0023825832176953554,0.0021765981800854206,0.0003812774666585028,0.9934415817260742,0.08299119025468826,0.0010119564831256866,0.04605254903435707,0.0013608606532216072,0.023632170632481575,0.000534502265509218,0.0016786158084869385,0.06569702923297882,0.7719714641571045,0.005069698207080364,10.0,8.0,1.0,0.0,1.0
1195.0,7.0,4.0485414501745254e-05,5.282424172037281e-05,0.00025886177900247276,5.577830597758293e-05,0.00020966723968740553,3.3805128623498604e-05,3.854228634736501e-05,0.992459237575531,2.397695971012581e-05,5.6825731007847935e-05,0.006769959349185228,0.0017414530739188194,0.00039758378989063203,0.09965193271636963,0.13053704798221588,0.21170085668563843,0.005504881963133812,0.0014652340905740857,0.46551308035850525,0.00040220131631940603,0.08308572322130203,7.0,7.0,1.0,1.0,0.0
1196.0,7.0,4.4361604523146525e-05,6.157842290122062e-05,7.149860175559297e-05,4.255733801983297e-05,8.701797924004495e-05,7.648663449799642e-05,6.516736175399274e-05,0.9970023036003113,4.213644933770411e-05,6.763505371054634e-05,0.002439196454361081,0.00024357452639378607,4.345126399130095e-06,3.12097545247525e-05,1.50606210809201e-05,0.008747764863073826,0.0001143741246778518,1.1950335647270549e-05,0.9907692074775696,3.655686305137351e-05,2.599771505629178e-05,7.0,7.0,1.0,1.0,0.0
1197.0,7.0,8.201575110433623e-05,0.00014050664321985096,0.00011697915033437312,8.288310345960781e-05,0.00017180365102831274,0.0001277509581996128,0.00011521882697707042,0.9969268441200256,8.054816862568259e-05,0.00011105855810455978,0.002044382970780134,1.4700038946102723e-06,2.5080709065150586e-07,7.014707989583258e-06,4.770251393892977e-07,1.511225855210796e-05,3.0789824450039305e-06,3.67266056855442e-06,0.9999626874923706,4.774286026076879e-06,1.4559848295903066e-06,7.0,7.0,1.0,1.0,0.0
1198.0,7.0,1.5856825484661385e-05,2.335325552849099e-05,2.6162488211411983e-05,2.289666917931754e-05,2.4809036403894424e-05,4.9206570110982284e-05,1.8893890228355303e-05,0.9990999698638916,1.1390219697204884e-05,2.845810740836896e-05,0.0006790432380512357,4.8357110244978685e-06,1.7577388007339323e-06,3.4639902878552675e-05,1.4793720765737817e-05,0.003130435012280941,0.0006199434865266085,2.7372602744435426e-06,0.9961875081062317,1.1693553005898139e-06,2.0971094727428863e-06,7.0,7.0,1.0,1.0,0.0
1199.0,7.0,0.0005490470794029534,0.0015092245303094387,0.012562563642859459,0.0010285467142239213,0.0007779932348057628,0.0028078826144337654,0.0008206700440496206,0.9496409893035889,0.0002933469077106565,0.0006025756010785699,0.029407113790512085,6.18750254943734e-06,2.8932878194609657e-05,0.0010740964207798243,5.858363874722272e-05,0.000157058093464002,0.0024408791214227676,0.00014989472401794046,0.9960349202156067,4.959541911375709e-06,4.451222048373893e-05,7.0,7.0,1.0,1.0,0.0
1200.0,7.0,0.0003314368659630418,0.0004469619016163051,0.00030549996881745756,0.0003852714435197413,0.0003584372461773455,0.000907712266780436,0.00029232329688966274,0.04940348491072655,0.0003364399017300457,0.0003563944483175874,0.946876049041748,0.0005292543210089207,1.151188826042926e-05,0.00029060072847642004,0.0008727592648938298,0.0033908020704984665,0.00032495803316123784,1.4843911230855156e-05,0.9944546818733215,3.4809338103514165e-05,7.589989400003105e-05,10.0,7.0,1.0,0.0,1.0
1201.0,7.0,0.00022336146503221244,0.0003847077605314553,0.00022620374511461705,0.00021438630938064307,0.000338375277351588,0.0002920565311796963,0.00023567071184515953,0.994037389755249,0.00018667017866391689,0.0002544473099987954,0.003606822807341814,6.94441055770767e-08,9.382529420065566e-09,5.198614161372461e-08,2.0368979392060282e-08,7.571903211101016e-07,2.9135549084458034e-07,7.340871466254839e-09,0.9999986886978149,2.0000548772713955e-08,2.6935763841606786e-08,7.0,7.0,1.0,1.0,0.0
1202.0,7.0,0.000146787308040075,0.0002698467578738928,0.00020893604960292578,0.0001384478819090873,0.02130638062953949,0.000229375742492266,0.00019507156684994698,0.9621013402938843,0.00014232202374842018,0.0002581251028459519,0.01500338688492775,4.728692147182301e-05,3.28206988342572e-05,0.037098802626132965,0.0017016782658174634,0.04245598614215851,0.002428681356832385,0.00011570561764528975,0.9155557155609131,2.4102393581415527e-05,0.0005392541643232107,7.0,7.0,1.0,1.0,0.0
1203.0,7.0,7.539192210970214e-06,1.4799557902733795e-05,2.0232842871337198e-05,1.033116495818831e-05,2.8210575692355633e-05,1.5959587472025305e-05,1.3474843399308156e-05,0.9990899562835693,5.790457180410158e-06,1.0332830242987256e-05,0.0007833429262973368,1.3343420505407266e-05,6.3189886532200035e-06,0.00010832963016582653,3.672358798212372e-05,0.004077673889696598,0.00043223038665018976,0.00018788054876495153,0.995123565196991,4.972898295818595e-06,8.918487765186e-06,7.0,7.0,1.0,1.0,0.0
1204.0,7.0,1.2126754882046953e-05,2.3161528588389046e-05,1.8895148969022557e-05,2.120113276760094e-05,2.5279654437326826e-05,3.0955914553487673e-05,1.7294423741986975e-05,0.9989234805107117,9.421799404663034e-06,1.851839442679193e-05,0.0008996129618026316,0.00011806797556346282,0.0007641212432645261,0.0003165417583659291,0.07676244527101517,0.004629706032574177,0.05205315724015236,0.0004988451837562025,0.8638550043106079,0.00012317106302361935,0.000878901279065758,7.0,7.0,1.0,1.0,0.0
1205.0,7.0,3.969642784795724e-05,6.791274790884927e-05,6.82820682413876e-05,6.756628135917708e-05,0.0005275174626149237,0.00016573858738411218,5.849366061738692e-05,0.9960789084434509,5.0017726607620716e-05,7.20708048902452e-05,0.0028037745505571365,2.5125755200861022e-05,6.261815087782452e-06,4.342161264503375e-05,0.0002423982077743858,0.005107984412461519,0.009368734434247017,6.721682893839898e-06,0.9851769208908081,1.5804613212822005e-05,6.687124368909281e-06,7.0,7.0,1.0,1.0,0.0
1206.0,7.0,0.0004120835801586509,0.0005151521763764322,0.0003921060124412179,0.0031854514963924885,0.013831700198352337,0.00040562092908658087,0.0004727630876004696,0.004191146232187748,0.00045678269816562533,0.0004050909192301333,0.9757322072982788,0.0058194114826619625,0.00015947398787830025,0.056469980627298355,0.012253993190824986,0.7671374678611755,0.09935968369245529,0.0005750019918195903,0.057119011878967285,0.00040597651968710124,0.0007000480545684695,10.0,4.0,1.0,0.0,1.0
1207.0,7.0,0.00011954830551985651,0.00018202171486336738,0.00012438470730558038,0.00021568046940956265,0.00015917148266453296,0.001008450984954834,0.00012691965093836188,0.9873150587081909,9.397882240591571e-05,0.00015364307910203934,0.010501055978238583,3.0272951335064135e-05,5.072103704151232e-06,3.17738922603894e-05,0.0002657626464497298,0.0001494695316068828,0.037430621683597565,3.9896076486911625e-06,0.9620761871337891,6.381320645232336e-07,6.134717750683194e-06,7.0,7.0,1.0,1.0,0.0
1208.0,7.0,2.427338040433824e-05,3.4091546694980934e-05,3.144038419122808e-05,4.033253571833484e-05,5.5321586842183024e-05,5.4579701100010425e-05,3.8185782614164054e-05,0.9987275004386902,2.4014598238863982e-05,4.3634707253659144e-05,0.0009266173001378775,1.8964503851748304e-06,6.72596002004866e-07,2.20163565245457e-06,0.00010176586511079222,4.311756583774695e-06,0.0003969840472564101,6.066008154448355e-06,0.9994841814041138,2.54004447697298e-07,1.5761804661451606e-06,7.0,7.0,1.0,1.0,0.0
1209.0,7.0,0.00011442763934610412,0.00010997307254001498,0.0001303730095969513,0.0001271132641704753,0.00013463404320646077,0.0002792213635984808,0.00013452763960231096,0.9957360029220581,7.328049105126411e-05,0.00013739385758526623,0.003023013938218355,1.98264473283416e-07,3.213914396837936e-07,2.003914914894267e-06,4.584720045386348e-06,9.247281559510157e-05,0.0003165598027408123,2.3791519652149873e-06,0.9995808005332947,4.919772322864446e-07,2.19912976717751e-07,7.0,7.0,1.0,1.0,0.0
1210.0,7.0,0.0021247141994535923,0.0005831393646076322,0.00043904370977543294,0.0045718480832874775,0.0031280089169740677,0.002147088060155511,0.00025617278879508376,0.010081412270665169,0.000828007934615016,0.000557648076210171,0.9752829670906067,0.008103206753730774,0.00015531625831499696,0.01287891250103712,0.15780699253082275,0.08158919960260391,0.46568363904953003,0.0029085110872983932,0.26722148060798645,0.0010314993560314178,0.0026212858501821756,10.0,5.0,1.0,0.0,1.0
1211.0,7.0,0.0001426516828360036,0.00012369845353532583,0.00018999780877493322,0.001256476272828877,0.0003468666400294751,0.00031975063029676676,0.00017406737606506795,0.003576076589524746,6.87195934006013e-05,0.00013901320926379412,0.9936627149581909,0.0011151580838486552,0.00033007137244567275,0.0845116376876831,0.5536748766899109,0.025110913440585136,0.16581858694553375,0.04555120691657066,0.12236982583999634,0.00018615643784869462,0.0013315088581293821,10.0,3.0,1.0,0.0,1.0
1212.0,7.0,3.82438265660312e-05,5.029050953453407e-05,5.7498840760672465e-05,3.94493508792948e-05,6.423733429983258e-05,5.454294660012238e-05,4.392745904624462e-05,0.9988424181938171,3.351693521835841e-05,5.730570410378277e-05,0.0007185442373156548,1.8743823204658838e-07,4.331837999416166e-08,8.354416422662325e-06,2.8647489216382382e-06,1.120165734391776e-06,6.14272867096588e-05,1.2936057203205564e-07,0.9999258518218994,2.375870877813213e-08,6.341591785030687e-08,7.0,7.0,1.0,1.0,0.0
1213.0,7.0,0.00020241049060132354,0.0003103906929027289,0.0008265288779512048,0.00029072651523165405,0.0003341474221087992,0.00038630847120657563,0.00026999920373782516,0.9870873689651489,0.0001488988200435415,0.0003382997529115528,0.009804897010326385,1.04624850791879e-05,1.4972046301409137e-05,1.738517858029809e-05,0.0002769629645626992,0.0010110586881637573,0.003515334101393819,6.010804554534843e-06,0.9950633645057678,8.436993994109798e-06,7.596395153086632e-05,7.0,7.0,1.0,1.0,0.0
1214.0,7.0,3.725575879798271e-05,4.897630060440861e-05,4.445716695045121e-05,4.893330333288759e-05,5.733789657824673e-05,5.65761947655119e-05,4.15228569181636e-05,0.9986774325370789,2.6606425308273174e-05,4.4299220462562516e-05,0.0009165112860500813,2.079172190860845e-06,4.05842712325466e-07,5.72810449739336e-07,1.4356807014337392e-06,2.5531111532473005e-05,1.5384146536234766e-05,3.2162014917958004e-07,0.9999525547027588,4.73179483151398e-07,1.2189635754111805e-06,7.0,7.0,1.0,1.0,0.0
1215.0,7.0,0.00011711708066286519,0.00017926337022799999,0.0010228652972728014,0.00012502350728027523,0.00030435476219281554,0.0007003187783993781,0.00012955089914612472,0.9395360350608826,7.385762728517875e-05,0.00015039319987408817,0.05766129121184349,1.1680344869091641e-06,1.080892047866655e-06,1.5424680896103382e-05,2.935317206720356e-05,0.00010704890883062035,0.00020412034064065665,2.34738126891898e-06,0.9996362924575806,3.407106135000504e-07,2.846552433766192e-06,7.0,7.0,1.0,1.0,0.0
1216.0,7.0,3.803296203841455e-05,6.502978067146614e-05,7.902429933892563e-05,6.396599201252684e-05,9.96414601104334e-05,9.204147499985993e-05,6.305554416030645e-05,0.9981029033660889,2.790185135381762e-05,5.458277519210242e-05,0.0013136961497366428,3.605316669563763e-05,2.4622349883429706e-05,0.000554922444280237,0.01333596371114254,0.005757511593401432,0.15257932245731354,0.004689395893365145,0.8227835297584534,4.397624798002653e-05,0.000194654319784604,7.0,7.0,1.0,1.0,0.0
1217.0,7.0,0.0012368237366899848,0.001959725981578231,0.0011098231188952923,0.0030591238755732775,0.3977009654045105,0.005104977171868086,0.00558449188247323,0.4742901623249054,0.0012231875443831086,0.0014525537844747305,0.10727808624505997,0.0005134120001457632,0.000638421974144876,0.0019328451016917825,0.045067522674798965,0.3270234167575836,0.07254184782505035,0.09558001160621643,0.45412275195121765,0.002002339344471693,0.0005774656892754138,7.0,7.0,1.0,1.0,0.0
1218.0,7.0,0.0006596206221729517,0.0010447325184941292,0.0012912927195429802,0.0017099248943850398,0.1289588361978531,0.0006312673795036972,0.0009676566696725786,0.6391080021858215,0.00032063646358437836,0.0011361718643456697,0.22417178750038147,0.001130482996813953,0.00011579020792851225,0.027867252007126808,0.050965361297130585,0.733246386051178,0.012840408831834793,0.0014884938718751073,0.16929098963737488,0.0001912857696879655,0.002863554051145911,7.0,4.0,1.0,1.0,0.0
1219.0,7.0,3.261751771788113e-05,4.191520929452963e-05,4.174299829173833e-05,7.391488179564476e-05,4.55926128779538e-05,0.00023297146253753453,3.790307528106496e-05,0.9974519610404968,2.6086896468768828e-05,3.890196239808574e-05,0.0019762839656323195,1.3929684428148903e-06,6.27490692295396e-07,3.7341810639190953e-06,3.3519383578095585e-05,3.108832243015058e-05,0.01928500086069107,2.4653836590005085e-06,0.9806414246559143,2.5622549060244637e-07,4.4307444113655947e-07,7.0,7.0,1.0,1.0,0.0
